age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile,savings_ratio,expense_ratio,emi_to_income_ratio,investment_to_income_ratio
27,103000.0,80400.0,6800.0,638000,297000.0,15800,3,3,3,MONTHLY,MEDIUM,TAX_SAVING,70.0,MEDIUM,0.5161812297734628,0.7805825242718447,0.1533980582524272,0.24029126213592233
22,91000.0,54900.0,8600.0,654000,176000.0,27500,8,1,5,MONTHLY,MEDIUM,EMERGENCY_FUND,94.0,MEDIUM,0.5989010989010989,0.6032967032967033,0.3021978021978022,0.16117216117216118
59,101000.0,82200.0,0.0,411000,104000.0,40300,4,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,58.0,LOW,0.33910891089108913,0.8138613861386138,0.39900990099009903,0.0858085808580858
33,79000.0,55700.0,8800.0,1555000,107000.0,14500,5,3,2,QUARTERLY,MEDIUM,TAX_SAVING,64.0,HIGH,1.640295358649789,0.7050632911392405,0.18354430379746836,0.11286919831223628
44,47000.0,16700.0,11500.0,327000,145000.0,18800,8,2,3,MONTHLY,LOW,WEALTH_CREATION,64.0,HIGH,0.5797872340425532,0.3553191489361702,0.4,0.2570921985815603
45,27000.0,18100.0,7500.0,147000,29000.0,1400,11,2,3,QUARTERLY,HIGH,TAX_SAVING,59.0,MEDIUM,0.4537037037037037,0.6703703703703704,0.05185185185185185,0.08950617283950617
27,35000.0,22400.0,10600.0,246000,60000.0,2000,20,1,1,LUMP_SUM,LOW,WEALTH_CREATION,37.0,HIGH,0.5857142857142857,0.64,0.05714285714285714,0.14285714285714285
49,26000.0,21600.0,300.0,152000,40000.0,4100,9,2,2,MONTHLY,HIGH,WEALTH_CREATION,41.0,MEDIUM,0.48717948717948717,0.8307692307692308,0.1576923076923077,0.1282051282051282
60,36000.0,19100.0,13600.0,735000,62000.0,3300,16,4,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,83.0,HIGH,1.7013888888888888,0.5305555555555556,0.09166666666666666,0.14351851851851852
57,92000.0,68300.0,22200.0,777000,85000.0,1500,11,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,66.0,HIGH,0.7038043478260869,0.7423913043478261,0.016304347826086956,0.0769927536231884
51,84000.0,63400.0,10500.0,1852000,392000.0,10100,24,4,1,QUARTERLY,LOW,RETIREMENT,71.0,HIGH,1.8373015873015872,0.7547619047619047,0.12023809523809524,0.3888888888888889
65,90000.0,77600.0,0.0,3531000,861000.0,36100,3,4,2,MONTHLY,MEDIUM,RETIREMENT,76.0,HIGH,3.2694444444444444,0.8622222222222222,0.4011111111111111,0.7972222222222223
22,23000.0,18800.0,0.0,55000,15000.0,4400,1,3,3,MONTHLY,LOW,WEALTH_CREATION,75.0,MEDIUM,0.19927536231884058,0.8173913043478261,0.19130434782608696,0.05434782608695652
40,44000.0,32900.0,0.0,841000,165000.0,14900,3,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,92.0,HIGH,1.5928030303030303,0.7477272727272727,0.3386363636363636,0.3125
63,103000.0,88800.0,0.0,3522000,1063000.0,17200,1,1,2,MONTHLY,HIGH,RETIREMENT,53.0,HIGH,2.849514563106796,0.8621359223300971,0.1669902912621359,0.860032362459547
65,170000.0,96000.0,48800.0,2573000,1265000.0,25200,5,2,1,MONTHLY,LOW,WEALTH_CREATION,56.0,HIGH,1.2612745098039215,0.5647058823529412,0.14823529411764705,0.6200980392156863
50,51000.0,35500.0,2500.0,142000,18000.0,13000,14,2,4,MONTHLY,HIGH,EMERGENCY_FUND,65.0,LOW,0.23202614379084968,0.696078431372549,0.2549019607843137,0.029411764705882353
61,77000.0,57100.0,0.0,635000,150000.0,22300,9,3,1,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,MEDIUM,0.6872294372294372,0.7415584415584415,0.2896103896103896,0.16233766233766234
55,161000.0,60300.0,53300.0,552000,129000.0,47400,16,4,2,LUMP_SUM,LOW,EMERGENCY_FUND,79.0,HIGH,0.2857142857142857,0.37453416149068325,0.29440993788819875,0.06677018633540373
64,172000.0,91200.0,49800.0,2039000,1810000.0,31000,14,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,65.0,HIGH,0.9878875968992248,0.5302325581395348,0.18023255813953487,0.876937984496124
38,67000.0,33300.0,23100.0,931000,300000.0,10600,24,1,3,MONTHLY,LOW,TAX_SAVING,73.0,HIGH,1.157960199004975,0.49701492537313435,0.1582089552238806,0.373134328358209
22,126000.0,79800.0,9100.0,1067000,232000.0,37100,19,5,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,100.0,HIGH,0.7056878306878307,0.6333333333333333,0.29444444444444445,0.15343915343915343
21,136000.0,125100.0,0.0,1856000,932000.0,21000,5,1,1,LUMP_SUM,HIGH,EMERGENCY_FUND,22.0,LOW,1.1372549019607843,0.9198529411764705,0.15441176470588236,0.571078431372549
38,85000.0,52700.0,18700.0,1197000,331000.0,13600,12,3,1,QUARTERLY,HIGH,WEALTH_CREATION,50.0,HIGH,1.173529411764706,0.62,0.16,0.32450980392156864
38,27000.0,22500.0,0.0,804000,143000.0,7100,10,1,1,RARELY,HIGH,RETIREMENT,24.0,HIGH,2.4814814814814814,0.8333333333333334,0.26296296296296295,0.44135802469135804
63,89000.0,44200.0,33300.0,937000,34000.0,11500,2,1,3,MONTHLY,HIGH,EMERGENCY_FUND,33.0,LOW,0.8773408239700374,0.4966292134831461,0.12921348314606743,0.031835205992509365
21,64000.0,51900.0,0.0,707000,239000.0,17500,7,4,1,MONTHLY,HIGH,RETIREMENT,81.0,HIGH,0.9205729166666666,0.8109375,0.2734375,0.3111979166666667
64,83000.0,56000.0,12000.0,827000,234000.0,15000,10,2,5,QUARTERLY,LOW,WEALTH_CREATION,78.0,HIGH,0.8303212851405622,0.6746987951807228,0.18072289156626506,0.23493975903614459
43,28000.0,20200.0,5500.0,930000,276000.0,2300,16,1,1,RARELY,HIGH,EMERGENCY_FUND,34.0,HIGH,2.767857142857143,0.7214285714285714,0.08214285714285714,0.8214285714285714
53,68000.0,48100.0,0.0,477000,94000.0,35200,10,2,3,MONTHLY,HIGH,WEALTH_CREATION,57.0,MEDIUM,0.5845588235294118,0.7073529411764706,0.5176470588235295,0.11519607843137254
51,44000.0,25700.0,8500.0,147000,44000.0,9800,20,3,4,RARELY,LOW,RETIREMENT,97.0,HIGH,0.2784090909090909,0.5840909090909091,0.22272727272727272,0.08333333333333333
58,89000.0,52400.0,33600.0,1090000,581000.0,3000,5,2,2,MONTHLY,MEDIUM,RETIREMENT,54.0,HIGH,1.0205992509363295,0.5887640449438202,0.033707865168539325,0.5440074906367042
50,111000.0,83500.0,20500.0,1362000,15000.0,7000,11,4,2,RARELY,HIGH,RETIREMENT,56.0,HIGH,1.0225225225225225,0.7522522522522522,0.06306306306306306,0.01126126126126126
62,91000.0,35400.0,49500.0,305000,80000.0,6100,8,2,4,MONTHLY,MEDIUM,RETIREMENT,75.0,HIGH,0.2793040293040293,0.389010989010989,0.06703296703296703,0.07326007326007326
31,57000.0,52400.0,2300.0,1430000,872000.0,2300,4,2,3,MONTHLY,HIGH,WEALTH_CREATION,70.0,HIGH,2.090643274853801,0.9192982456140351,0.04035087719298246,1.2748538011695907
47,103000.0,74300.0,1100.0,696000,187000.0,27600,11,4,2,MONTHLY,LOW,WEALTH_CREATION,73.0,HIGH,0.5631067961165048,0.7213592233009709,0.26796116504854367,0.15129449838187703
54,62000.0,47900.0,0.0,809000,73000.0,20700,13,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,42.0,LOW,1.0873655913978495,0.7725806451612903,0.3338709677419355,0.09811827956989247
35,73000.0,49600.0,19800.0,1142000,585000.0,3600,12,3,2,LUMP_SUM,LOW,RETIREMENT,90.0,HIGH,1.3036529680365296,0.6794520547945205,0.049315068493150684,0.6678082191780822
29,31000.0,11900.0,11800.0,253000,98000.0,7300,6,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,51.0,MEDIUM,0.6801075268817204,0.38387096774193546,0.23548387096774193,0.26344086021505375
31,43000.0,36500.0,2600.0,557000,108000.0,3900,16,4,3,RARELY,HIGH,SHORT_TERM_GOAL,65.0,MEDIUM,1.0794573643410852,0.8488372093023255,0.09069767441860466,0.20930232558139536
25,42000.0,38600.0,0.0,455000,103000.0,10700,13,5,2,MONTHLY,MEDIUM,RETIREMENT,89.0,HIGH,0.9027777777777778,0.919047619047619,0.25476190476190474,0.20436507936507936
58,240000.0,197100.0,34200.0,853000,112000.0,8700,7,4,3,MONTHLY,HIGH,RETIREMENT,80.0,HIGH,0.29618055555555556,0.82125,0.03625,0.03888888888888889
61,89000.0,76000.0,0.0,1143000,463000.0,22500,15,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,HIGH,1.0702247191011236,0.8539325842696629,0.25280898876404495,0.43352059925093633
27,37000.0,17500.0,17300.0,480000,129000.0,2200,8,4,2,MONTHLY,HIGH,WEALTH_CREATION,61.0,HIGH,1.0810810810810811,0.47297297297297297,0.05945945945945946,0.2905405405405405
41,33000.0,23600.0,8500.0,580000,70000.0,900,5,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,55.0,HIGH,1.4646464646464648,0.7151515151515152,0.02727272727272727,0.17676767676767677
45,32000.0,20500.0,8700.0,41000,25000.0,2800,8,1,4,RARELY,MEDIUM,RETIREMENT,48.0,MEDIUM,0.10677083333333333,0.640625,0.0875,0.06510416666666667
38,96000.0,51700.0,0.0,987000,346000.0,47600,12,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,72.0,HIGH,0.8567708333333334,0.5385416666666667,0.49583333333333335,0.3003472222222222
52,105000.0,80600.0,7200.0,1002000,487000.0,17200,15,4,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,58.0,HIGH,0.7952380952380952,0.7676190476190476,0.16380952380952382,0.3865079365079365
22,44000.0,27800.0,9800.0,343000,129000.0,6400,4,3,1,LUMP_SUM,LOW,TAX_SAVING,73.0,HIGH,0.6496212121212122,0.6318181818181818,0.14545454545454545,0.24431818181818182
34,124000.0,82100.0,12600.0,1592000,196000.0,29300,9,1,4,MONTHLY,HIGH,TAX_SAVING,49.0,HIGH,1.0698924731182795,0.6620967741935484,0.23629032258064517,0.13172043010752688
27,125000.0,72000.0,27700.0,1579000,511000.0,25300,9,3,1,MONTHLY,LOW,RETIREMENT,71.0,HIGH,1.0526666666666666,0.576,0.2024,0.3406666666666667
51,74000.0,39500.0,20000.0,587000,98000.0,14500,13,2,2,MONTHLY,HIGH,WEALTH_CREATION,44.0,MEDIUM,0.661036036036036,0.5337837837837838,0.19594594594594594,0.11036036036036036
28,42000.0,25600.0,0.0,230000,113000.0,18500,12,2,3,QUARTERLY,HIGH,EMERGENCY_FUND,80.0,MEDIUM,0.45634920634920634,0.6095238095238096,0.44047619047619047,0.22420634920634921
45,63000.0,36700.0,12900.0,1209000,175000.0,13400,22,4,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,59.0,HIGH,1.5992063492063493,0.5825396825396826,0.2126984126984127,0.23148148148148148
64,76000.0,47700.0,5000.0,1410000,195000.0,23300,9,2,3,RARELY,MEDIUM,WEALTH_CREATION,61.0,HIGH,1.5460526315789473,0.6276315789473684,0.30657894736842106,0.2138157894736842
55,57000.0,20100.0,31900.0,581000,67000.0,5000,2,2,1,RARELY,HIGH,TAX_SAVING,31.0,MEDIUM,0.8494152046783626,0.3526315789473684,0.08771929824561403,0.097953216374269
27,127000.0,67500.0,17800.0,3560000,417000.0,41700,8,1,3,RARELY,HIGH,EMERGENCY_FUND,49.0,MEDIUM,2.335958005249344,0.531496062992126,0.3283464566929134,0.2736220472440945
59,87000.0,66700.0,0.0,737000,193000.0,24000,21,2,2,QUARTERLY,MEDIUM,TAX_SAVING,36.0,MEDIUM,0.7059386973180076,0.7666666666666667,0.27586206896551724,0.18486590038314177
33,94000.0,32300.0,40700.0,763000,57000.0,21000,25,1,3,LUMP_SUM,MEDIUM,TAX_SAVING,60.0,HIGH,0.6764184397163121,0.34361702127659577,0.22340425531914893,0.05053191489361702
42,137000.0,71100.0,56200.0,890000,557000.0,9700,8,1,3,MONTHLY,HIGH,EMERGENCY_FUND,42.0,MEDIUM,0.5413625304136253,0.518978102189781,0.0708029197080292,0.33880778588807786
53,49000.0,16200.0,21100.0,317000,117000.0,11700,12,2,3,RARELY,MEDIUM,WEALTH_CREATION,63.0,HIGH,0.5391156462585034,0.3306122448979592,0.23877551020408164,0.1989795918367347
52,38000.0,24100.0,10300.0,539000,151000.0,3600,3,4,1,MONTHLY,MEDIUM,RETIREMENT,86.0,HIGH,1.1820175438596492,0.6342105263157894,0.09473684210526316,0.33114035087719296
36,146000.0,99700.0,38900.0,1856000,596000.0,7400,16,4,2,MONTHLY,HIGH,WEALTH_CREATION,69.0,HIGH,1.0593607305936072,0.6828767123287671,0.050684931506849315,0.3401826484018265
37,76000.0,57000.0,9400.0,147000,42000.0,9600,7,5,1,MONTHLY,MEDIUM,WEALTH_CREATION,83.0,HIGH,0.1611842105263158,0.75,0.12631578947368421,0.046052631578947366
30,37000.0,24600.0,7800.0,683000,137000.0,4600,11,1,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,70.0,HIGH,1.5382882882882882,0.6648648648648648,0.12432432432432433,0.30855855855855857
60,69000.0,43500.0,0.0,2163000,11000.0,28000,10,2,2,RARELY,MEDIUM,EMERGENCY_FUND,54.0,MEDIUM,2.61231884057971,0.6304347826086957,0.4057971014492754,0.013285024154589372
26,61000.0,46700.0,0.0,754000,128000.0,23900,2,2,3,MONTHLY,HIGH,WEALTH_CREATION,64.0,MEDIUM,1.030054644808743,0.7655737704918033,0.3918032786885246,0.17486338797814208
22,102000.0,44000.0,55700.0,542000,31000.0,2300,3,2,1,MONTHLY,MEDIUM,TAX_SAVING,33.0,MEDIUM,0.44281045751633985,0.43137254901960786,0.022549019607843137,0.025326797385620915
22,77000.0,63500.0,0.0,848000,199000.0,37700,11,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,95.0,HIGH,0.9177489177489178,0.8246753246753247,0.4896103896103896,0.21536796536796537
43,158000.0,86800.0,51800.0,621000,447000.0,19400,3,4,4,RARELY,HIGH,WEALTH_CREATION,63.0,HIGH,0.3275316455696203,0.549367088607595,0.12278481012658228,0.23575949367088608
27,61000.0,39100.0,18200.0,1031000,57000.0,3700,4,3,1,QUARTERLY,HIGH,TAX_SAVING,30.0,HIGH,1.4084699453551912,0.6409836065573771,0.060655737704918035,0.0778688524590164
38,28000.0,17000.0,5800.0,126000,53000.0,5200,4,1,3,LUMP_SUM,HIGH,RETIREMENT,39.0,LOW,0.375,0.6071428571428571,0.18571428571428572,0.15773809523809523
29,132000.0,56300.0,52900.0,504000,162000.0,22800,4,1,2,LUMP_SUM,HIGH,WEALTH_CREATION,40.0,MEDIUM,0.3181818181818182,0.4265151515151515,0.17272727272727273,0.10227272727272728
54,67000.0,31500.0,20300.0,402000,169000.0,15200,3,1,2,MONTHLY,HIGH,WEALTH_CREATION,56.0,MEDIUM,0.5,0.4701492537313433,0.22686567164179106,0.21019900497512436
37,64000.0,46100.0,14500.0,1249000,52000.0,3400,11,2,2,MONTHLY,HIGH,RETIREMENT,49.0,HIGH,1.6263020833333333,0.7203125,0.053125,0.06770833333333333
34,97000.0,76300.0,3400.0,1166000,242000.0,17300,22,3,3,RARELY,MEDIUM,RETIREMENT,69.0,HIGH,1.0017182130584192,0.7865979381443299,0.17835051546391753,0.20790378006872853
28,35000.0,16300.0,17800.0,104000,35000.0,900,13,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,79.0,HIGH,0.24761904761904763,0.4657142857142857,0.025714285714285714,0.08333333333333333
62,218000.0,157100.0,11300.0,2428000,284000.0,49600,9,2,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,63.0,MEDIUM,0.9281345565749235,0.7206422018348624,0.22752293577981653,0.10856269113149847
32,37000.0,28600.0,300.0,32000,11000.0,8100,3,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,55.0,LOW,0.07207207207207207,0.772972972972973,0.21891891891891893,0.024774774774774775
56,25000.0,17500.0,3500.0,301000,21000.0,4000,18,4,5,QUARTERLY,LOW,WEALTH_CREATION,98.0,HIGH,1.0033333333333334,0.7,0.16,0.07
46,20000.0,16800.0,0.0,185000,59000.0,3500,1,1,3,RARELY,HIGH,WEALTH_CREATION,50.0,MEDIUM,0.7708333333333334,0.84,0.175,0.24583333333333332
25,134000.0,101700.0,0.0,2479000,266000.0,33800,15,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,61.0,HIGH,1.5416666666666667,0.758955223880597,0.25223880597014925,0.1654228855721393
52,68000.0,36800.0,30000.0,159000,14000.0,1200,3,3,5,QUARTERLY,MEDIUM,EMERGENCY_FUND,89.0,HIGH,0.1948529411764706,0.5411764705882353,0.01764705882352941,0.01715686274509804
53,37000.0,25000.0,0.0,1325000,56000.0,14500,10,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,69.0,HIGH,2.984234234234234,0.6756756756756757,0.3918918918918919,0.12612612612612611
33,38000.0,20600.0,8000.0,98000,22000.0,9400,5,4,1,MONTHLY,LOW,TAX_SAVING,73.0,HIGH,0.2149122807017544,0.5421052631578948,0.24736842105263157,0.04824561403508772
21,30000.0,16200.0,9000.0,304000,34000.0,4800,13,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,49.0,HIGH,0.8444444444444444,0.54,0.16,0.09444444444444444
49,51000.0,29000.0,16200.0,648000,154000.0,5800,3,1,2,LUMP_SUM,HIGH,WEALTH_CREATION,34.0,MEDIUM,1.0588235294117647,0.5686274509803921,0.11372549019607843,0.25163398692810457
47,54000.0,20600.0,20700.0,301000,126000.0,12700,3,4,4,QUARTERLY,LOW,SHORT_TERM_GOAL,100.0,HIGH,0.4645061728395062,0.3814814814814815,0.2351851851851852,0.19444444444444445
53,122000.0,99000.0,0.0,2506000,1017000.0,23300,6,1,4,MONTHLY,LOW,SHORT_TERM_GOAL,81.0,HIGH,1.7117486338797814,0.8114754098360656,0.19098360655737706,0.694672131147541
35,44000.0,39500.0,0.0,543000,110000.0,5300,17,3,2,QUARTERLY,MEDIUM,TAX_SAVING,61.0,HIGH,1.0284090909090908,0.8977272727272727,0.12045454545454545,0.20833333333333334
28,89000.0,50300.0,31600.0,405000,29000.0,7100,16,5,1,LUMP_SUM,HIGH,SHORT_TERM_GOAL,67.0,HIGH,0.3792134831460674,0.5651685393258427,0.07977528089887641,0.027153558052434457
37,132000.0,62700.0,58900.0,361000,56000.0,10400,1,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,70.0,MEDIUM,0.22790404040404041,0.475,0.07878787878787878,0.03535353535353535
58,95000.0,23100.0,33900.0,1527000,173000.0,38000,8,3,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,81.0,HIGH,1.3394736842105264,0.2431578947368421,0.4,0.15175438596491228
48,37000.0,15300.0,15200.0,440000,116000.0,6500,24,1,3,RARELY,HIGH,WEALTH_CREATION,48.0,HIGH,0.990990990990991,0.4135135135135135,0.17567567567567569,0.26126126126126126
47,64000.0,49300.0,11900.0,727000,90000.0,2800,17,3,2,MONTHLY,HIGH,WEALTH_CREATION,40.0,HIGH,0.9466145833333334,0.7703125,0.04375,0.1171875
34,59000.0,40100.0,0.0,1072000,214000.0,25800,4,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,42.0,MEDIUM,1.5141242937853108,0.6796610169491526,0.43728813559322033,0.3022598870056497
43,76000.0,25000.0,48600.0,317000,28000.0,2400,10,5,2,MONTHLY,LOW,TAX_SAVING,67.0,HIGH,0.3475877192982456,0.32894736842105265,0.031578947368421054,0.03070175438596491
32,82000.0,75400.0,0.0,2028000,557000.0,37100,11,2,4,QUARTERLY,MEDIUM,RETIREMENT,73.0,HIGH,2.0609756097560976,0.9195121951219513,0.4524390243902439,0.5660569105691057
55,29000.0,11900.0,13700.0,76000,1000.0,3400,9,2,1,LUMP_SUM,MEDIUM,RETIREMENT,49.0,HIGH,0.21839080459770116,0.4103448275862069,0.11724137931034483,0.0028735632183908046
32,335000.0,241000.0,71800.0,512000,90000.0,22200,3,2,2,MONTHLY,HIGH,RETIREMENT,62.0,MEDIUM,0.12736318407960198,0.7194029850746269,0.0662686567164179,0.022388059701492536
62,52000.0,24100.0,22200.0,165000,50000.0,5700,6,2,5,LUMP_SUM,LOW,RETIREMENT,84.0,HIGH,0.2644230769230769,0.4634615384615385,0.10961538461538461,0.08012820512820513
29,112000.0,48700.0,49900.0,2079000,1385000.0,13400,4,4,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,89.0,HIGH,1.546875,0.4348214285714286,0.11964285714285715,1.0305059523809523
31,38000.0,19200.0,14100.0,344000,36000.0,4700,21,1,4,MONTHLY,HIGH,TAX_SAVING,75.0,HIGH,0.7543859649122807,0.5052631578947369,0.12368421052631579,0.07894736842105263
24,145000.0,64400.0,45700.0,835000,150000.0,34900,4,3,3,MONTHLY,HIGH,EMERGENCY_FUND,72.0,MEDIUM,0.47988505747126436,0.44413793103448274,0.24068965517241378,0.08620689655172414
51,75000.0,45600.0,20700.0,563000,145000.0,8700,3,1,2,LUMP_SUM,HIGH,SHORT_TERM_GOAL,50.0,LOW,0.6255555555555555,0.608,0.116,0.16111111111111112
57,32000.0,23800.0,4500.0,332000,167000.0,3700,2,3,1,MONTHLY,MEDIUM,TAX_SAVING,54.0,MEDIUM,0.8645833333333334,0.74375,0.115625,0.4348958333333333
44,43000.0,29600.0,8100.0,987000,75000.0,5300,14,1,2,MONTHLY,LOW,SHORT_TERM_GOAL,70.0,HIGH,1.9127906976744187,0.6883720930232559,0.12325581395348838,0.14534883720930233
25,66000.0,36700.0,12800.0,252000,47000.0,16500,12,2,5,MONTHLY,HIGH,SHORT_TERM_GOAL,80.0,MEDIUM,0.3181818181818182,0.556060606060606,0.25,0.059343434343434344
40,96000.0,64900.0,25500.0,1310000,397000.0,5600,3,1,3,RARELY,LOW,TAX_SAVING,59.0,HIGH,1.1371527777777777,0.6760416666666667,0.058333333333333334,0.3446180555555556
29,53000.0,46100.0,0.0,952000,26000.0,16900,11,1,1,MONTHLY,MEDIUM,TAX_SAVING,56.0,HIGH,1.4968553459119496,0.869811320754717,0.31886792452830187,0.040880503144654086
50,155000.0,85600.0,57700.0,506000,96000.0,11700,8,4,2,MONTHLY,MEDIUM,EMERGENCY_FUND,91.0,HIGH,0.27204301075268816,0.552258064516129,0.07548387096774194,0.05161290322580645
44,121000.0,67800.0,34300.0,719000,60000.0,18900,1,4,3,MONTHLY,LOW,WEALTH_CREATION,98.0,HIGH,0.4951790633608815,0.5603305785123966,0.15619834710743802,0.04132231404958678
57,31000.0,18900.0,4900.0,367000,51000.0,7200,21,2,4,RARELY,MEDIUM,WEALTH_CREATION,64.0,HIGH,0.9865591397849462,0.6096774193548387,0.23225806451612904,0.13709677419354838
23,37000.0,23400.0,10800.0,111000,9000.0,2800,2,1,2,QUARTERLY,LOW,SHORT_TERM_GOAL,40.0,LOW,0.25,0.6324324324324324,0.07567567567567568,0.02027027027027027
29,27000.0,17200.0,7700.0,309000,51000.0,2100,5,1,5,MONTHLY,HIGH,EMERGENCY_FUND,64.0,MEDIUM,0.9537037037037037,0.6370370370370371,0.07777777777777778,0.1574074074074074
65,60000.0,34500.0,11700.0,593000,201000.0,13800,8,2,3,MONTHLY,MEDIUM,RETIREMENT,57.0,MEDIUM,0.8236111111111111,0.575,0.23,0.2791666666666667
35,57000.0,33300.0,18800.0,150000,19000.0,4900,13,3,3,RARELY,HIGH,EMERGENCY_FUND,69.0,MEDIUM,0.21929824561403508,0.5842105263157895,0.08596491228070176,0.027777777777777776
35,93000.0,66200.0,2100.0,754000,152000.0,24700,9,3,1,RARELY,HIGH,WEALTH_CREATION,57.0,LOW,0.6756272401433692,0.7118279569892473,0.26559139784946234,0.13620071684587814
29,63000.0,36100.0,20100.0,474000,22000.0,6800,3,1,1,MONTHLY,LOW,SHORT_TERM_GOAL,47.0,MEDIUM,0.626984126984127,0.573015873015873,0.10793650793650794,0.0291005291005291
65,55000.0,38500.0,0.0,1436000,444000.0,21000,14,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,55.0,HIGH,2.175757575757576,0.7,0.38181818181818183,0.6727272727272727
40,69000.0,54500.0,8400.0,1488000,255000.0,6100,8,1,4,RARELY,HIGH,RETIREMENT,56.0,HIGH,1.7971014492753623,0.7898550724637681,0.08840579710144927,0.3079710144927536
30,113000.0,65500.0,36700.0,1205000,430000.0,10800,5,2,2,QUARTERLY,LOW,RETIREMENT,79.0,HIGH,0.8886430678466076,0.5796460176991151,0.09557522123893805,0.31710914454277284
61,41000.0,30000.0,5100.0,289000,83000.0,5900,9,2,3,MONTHLY,MEDIUM,RETIREMENT,60.0,HIGH,0.5873983739837398,0.7317073170731707,0.14390243902439023,0.16869918699186992
45,28000.0,14700.0,6800.0,335000,117000.0,6500,6,3,4,MONTHLY,MEDIUM,WEALTH_CREATION,83.0,HIGH,0.9970238095238095,0.525,0.23214285714285715,0.3482142857142857
64,109000.0,59400.0,32800.0,72000,19000.0,16800,2,2,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,64.0,LOW,0.05504587155963303,0.544954128440367,0.15412844036697249,0.01452599388379205
46,39000.0,18600.0,10200.0,1046000,257000.0,10200,14,4,1,QUARTERLY,LOW,WEALTH_CREATION,68.0,HIGH,2.235042735042735,0.47692307692307695,0.26153846153846155,0.5491452991452992
35,180000.0,60400.0,105000.0,717000,382000.0,14600,2,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,92.0,HIGH,0.33194444444444443,0.33555555555555555,0.0811111111111111,0.17685185185185184
29,61000.0,37800.0,7900.0,726000,204000.0,15300,11,3,4,MONTHLY,HIGH,RETIREMENT,78.0,HIGH,0.9918032786885246,0.6196721311475409,0.25081967213114753,0.2786885245901639
54,75000.0,37000.0,27200.0,934000,629000.0,10800,12,4,2,LUMP_SUM,HIGH,WEALTH_CREATION,49.0,HIGH,1.0377777777777777,0.49333333333333335,0.144,0.6988888888888889
52,52000.0,26100.0,20600.0,161000,79000.0,5300,10,1,4,RARELY,HIGH,RETIREMENT,38.0,MEDIUM,0.25801282051282054,0.5019230769230769,0.10192307692307692,0.1266025641025641
30,48000.0,23300.0,20600.0,950000,90000.0,4100,19,1,1,QUARTERLY,MEDIUM,RETIREMENT,38.0,HIGH,1.6493055555555556,0.48541666666666666,0.08541666666666667,0.15625
24,59000.0,45100.0,11900.0,969000,227000.0,2000,10,1,3,QUARTERLY,LOW,WEALTH_CREATION,71.0,HIGH,1.36864406779661,0.764406779661017,0.03389830508474576,0.3206214689265537
56,72000.0,42700.0,26300.0,1086000,427000.0,3000,18,1,5,LUMP_SUM,MEDIUM,EMERGENCY_FUND,65.0,HIGH,1.2569444444444444,0.5930555555555556,0.041666666666666664,0.49421296296296297
52,124000.0,78900.0,30700.0,1798000,495000.0,14400,2,2,5,LUMP_SUM,LOW,WEALTH_CREATION,82.0,HIGH,1.2083333333333333,0.6362903225806451,0.11612903225806452,0.3326612903225806
55,52000.0,33300.0,11900.0,388000,263000.0,6800,19,3,3,QUARTERLY,HIGH,TAX_SAVING,67.0,HIGH,0.6217948717948718,0.6403846153846153,0.13076923076923078,0.421474358974359
28,132000.0,88200.0,8900.0,1035000,39000.0,34900,15,5,3,RARELY,LOW,EMERGENCY_FUND,100.0,HIGH,0.6534090909090909,0.6681818181818182,0.2643939393939394,0.02462121212121212
