age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
46,69000.0,62700.0,3300.0,114000,2000.0,3000,1,1,3,RARELY,LOW,TAX_SAVING,67.0,MEDIUM
26,168000.0,66400.0,97500.0,528000,219000.0,4100,10,3,3,MONTHLY,HIGH,WEALTH_CREATION,52.0,HIGH
41,109000.0,52200.0,22200.0,588000,331000.0,34600,2,1,3,RARELY,MEDIUM,WEALTH_CREATION,49.0,MEDIUM
31,50000.0,21400.0,27500.0,373000,103000.0,1100,2,2,1,QUARTERLY,MEDIUM,RETIREMENT,36.0,HIGH
25,26000.0,14300.0,10300.0,319000,5000.0,1400,3,4,2,MONTHLY,MEDIUM,EMERGENCY_FUND,61.0,HIGH
65,70000.0,50900.0,1500.0,415000,107000.0,17600,23,1,1,MONTHLY,LOW,WEALTH_CREATION,58.0,HIGH
59,43000.0,39500.0,0.0,112000,17000.0,10900,13,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,68.0,HIGH
49,58000.0,34700.0,19200.0,1365000,346000.0,4100,1,1,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,75.0,HIGH
48,47000.0,43200.0,2100.0,1316000,633000.0,1700,7,1,2,LUMP_SUM,LOW,RETIREMENT,40.0,HIGH
39,80000.0,73600.0,0.0,818000,45000.0,14600,10,5,5,MONTHLY,LOW,RETIREMENT,100.0,HIGH
59,20000.0,10300.0,7400.0,495000,202000.0,2300,17,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,71.0,HIGH
40,101000.0,61000.0,30400.0,1176000,707000.0,9600,14,2,1,MONTHLY,MEDIUM,TAX_SAVING,69.0,HIGH
61,157000.0,66000.0,77000.0,1670000,1074000.0,14000,4,3,4,MONTHLY,HIGH,RETIREMENT,80.0,HIGH
62,109000.0,87300.0,1200.0,1928000,873000.0,20500,18,2,3,RARELY,MEDIUM,TAX_SAVING,55.0,HIGH
54,99000.0,41700.0,15900.0,973000,160000.0,41400,1,1,3,RARELY,LOW,WEALTH_CREATION,65.0,MEDIUM
61,54000.0,43600.0,0.0,761000,224000.0,11300,14,2,4,MONTHLY,HIGH,RETIREMENT,60.0,HIGH
52,65000.0,41300.0,1000.0,905000,629000.0,22700,2,2,4,QUARTERLY,MEDIUM,RETIREMENT,53.0,HIGH
37,148000.0,107100.0,18400.0,2105000,520000.0,22500,13,4,3,LUMP_SUM,LOW,EMERGENCY_FUND,73.0,HIGH
29,109000.0,71200.0,33300.0,1323000,363000.0,4500,6,4,5,MONTHLY,LOW,RETIREMENT,100.0,HIGH
56,78000.0,43700.0,32500.0,404000,65000.0,1800,2,2,1,LUMP_SUM,LOW,EMERGENCY_FUND,59.0,LOW
50,37000.0,20600.0,12400.0,580000,77000.0,4000,11,1,3,MONTHLY,HIGH,WEALTH_CREATION,55.0,HIGH
54,83000.0,59300.0,16700.0,1638000,322000.0,7000,24,1,4,RARELY,LOW,WEALTH_CREATION,55.0,HIGH
22,34000.0,8600.0,20000.0,268000,61000.0,5400,13,3,1,QUARTERLY,LOW,TAX_SAVING,57.0,HIGH
36,148000.0,80800.0,300.0,1427000,446000.0,66900,9,1,4,MONTHLY,HIGH,EMERGENCY_FUND,59.0,LOW
24,35000.0,19000.0,8700.0,367000,30000.0,7300,22,3,3,MONTHLY,LOW,WEALTH_CREATION,85.0,HIGH
54,62000.0,44400.0,1100.0,438000,57000.0,16500,18,1,2,LUMP_SUM,LOW,RETIREMENT,45.0,HIGH
32,20000.0,12200.0,2500.0,64000,45000.0,5300,8,3,4,MONTHLY,MEDIUM,TAX_SAVING,76.0,MEDIUM
23,55000.0,30000.0,6000.0,1479000,231000.0,19000,12,5,1,RARELY,MEDIUM,TAX_SAVING,56.0,HIGH
33,42000.0,27900.0,12300.0,218000,56000.0,1800,9,1,1,QUARTERLY,LOW,WEALTH_CREATION,43.0,MEDIUM
30,86000.0,40200.0,20900.0,2181000,828000.0,24900,5,2,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,66.0,HIGH
24,59000.0,38300.0,14200.0,778000,464000.0,6500,8,4,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,73.0,HIGH
30,51000.0,35300.0,14000.0,527000,247000.0,1700,1,2,2,RARELY,MEDIUM,WEALTH_CREATION,48.0,HIGH
50,101000.0,59300.0,11400.0,1477000,154000.0,30300,3,2,2,QUARTERLY,LOW,WEALTH_CREATION,59.0,HIGH
54,99000.0,34100.0,27700.0,901000,121000.0,37200,20,3,5,RARELY,HIGH,WEALTH_CREATION,85.0,HIGH
49,26000.0,15700.0,5400.0,303000,84000.0,4900,14,1,2,RARELY,HIGH,WEALTH_CREATION,22.0,MEDIUM
32,60000.0,36200.0,16700.0,148000,32000.0,7100,7,4,3,RARELY,HIGH,WEALTH_CREATION,69.0,MEDIUM
29,230000.0,156300.0,28500.0,3205000,468000.0,45200,6,4,1,MONTHLY,MEDIUM,WEALTH_CREATION,76.0,HIGH
50,103000.0,79400.0,3100.0,1013000,391000.0,20500,5,2,3,MONTHLY,LOW,TAX_SAVING,80.0,HIGH
52,97000.0,38100.0,34200.0,503000,19000.0,24700,11,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,54.0,HIGH
59,61000.0,37500.0,0.0,1052000,42000.0,28000,3,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,68.0,MEDIUM
39,71000.0,47300.0,0.0,954000,285000.0,24700,1,1,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,56.0,LOW
50,70000.0,37900.0,14000.0,181000,6000.0,18100,2,3,1,MONTHLY,LOW,WEALTH_CREATION,66.0,MEDIUM
55,73000.0,42400.0,13200.0,945000,488000.0,17400,2,1,1,RARELY,MEDIUM,RETIREMENT,42.0,MEDIUM
24,49000.0,33300.0,3500.0,1544000,480000.0,12200,6,1,3,MONTHLY,MEDIUM,TAX_SAVING,46.0,HIGH
61,36000.0,23100.0,0.0,856000,412000.0,14200,9,1,3,MONTHLY,LOW,WEALTH_CREATION,66.0,HIGH
52,82000.0,61100.0,1600.0,397000,124000.0,19300,6,3,4,RARELY,LOW,WEALTH_CREATION,74.0,HIGH
21,62000.0,37000.0,20900.0,218000,48000.0,4100,3,3,5,RARELY,HIGH,WEALTH_CREATION,62.0,HIGH
53,41000.0,28400.0,9900.0,289000,99000.0,2700,3,2,2,RARELY,MEDIUM,EMERGENCY_FUND,50.0,LOW
42,28000.0,14600.0,8500.0,19000,8000.0,4900,7,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,74.0,LOW
25,35000.0,26800.0,7000.0,431000,94000.0,1200,8,2,3,MONTHLY,HIGH,WEALTH_CREATION,68.0,HIGH
48,73000.0,28600.0,42300.0,1177000,363000.0,2100,20,2,3,QUARTERLY,MEDIUM,WEALTH_CREATION,76.0,HIGH
53,91000.0,57300.0,28200.0,819000,69000.0,5500,3,1,1,MONTHLY,HIGH,WEALTH_CREATION,36.0,LOW
51,26000.0,21500.0,4100.0,612000,94000.0,400,4,1,1,MONTHLY,LOW,EMERGENCY_FUND,54.0,HIGH
57,92000.0,54200.0,28400.0,556000,134000.0,9400,2,2,3,RARELY,HIGH,EMERGENCY_FUND,51.0,LOW
44,117000.0,59500.0,0.0,1648000,590000.0,64300,6,3,3,MONTHLY,MEDIUM,TAX_SAVING,68.0,HIGH
52,115000.0,105800.0,0.0,1466000,706000.0,11500,2,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,55.0,HIGH
32,71000.0,19000.0,25200.0,234000,140000.0,26800,3,1,4,MONTHLY,LOW,EMERGENCY_FUND,68.0,MEDIUM
56,46000.0,40300.0,0.0,296000,47000.0,10900,3,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,46.0,MEDIUM
53,126000.0,82100.0,33300.0,1927000,469000.0,10600,8,1,3,LUMP_SUM,LOW,RETIREMENT,86.0,HIGH
34,60000.0,38500.0,16200.0,436000,225000.0,5300,6,1,4,LUMP_SUM,LOW,SHORT_TERM_GOAL,71.0,MEDIUM
41,127000.0,68100.0,50000.0,950000,302000.0,8900,1,3,3,MONTHLY,LOW,WEALTH_CREATION,96.0,HIGH
31,55000.0,27100.0,0.0,435000,6000.0,29100,15,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,75.0,MEDIUM
59,44000.0,30100.0,8300.0,1368000,228000.0,5600,7,2,2,MONTHLY,HIGH,WEALTH_CREATION,69.0,HIGH
49,75000.0,17100.0,50800.0,336000,44000.0,7100,12,1,3,QUARTERLY,MEDIUM,RETIREMENT,58.0,HIGH
41,124000.0,79100.0,37300.0,859000,192000.0,7600,5,1,3,MONTHLY,MEDIUM,RETIREMENT,52.0,HIGH
48,60000.0,31300.0,5200.0,560000,66000.0,23500,3,1,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,48.0,LOW
23,20000.0,10500.0,6900.0,188000,50000.0,2600,20,4,1,LUMP_SUM,LOW,SHORT_TERM_GOAL,74.0,HIGH
62,88000.0,30900.0,31600.0,1652000,1048000.0,25500,2,2,4,MONTHLY,HIGH,SHORT_TERM_GOAL,57.0,HIGH
50,48000.0,36400.0,3800.0,1950000,972000.0,7800,11,3,4,MONTHLY,HIGH,TAX_SAVING,79.0,HIGH
21,91000.0,66400.0,0.0,2906000,50000.0,31500,18,3,5,LUMP_SUM,HIGH,RETIREMENT,65.0,HIGH
57,206000.0,134900.0,50600.0,609000,107000.0,20500,5,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,51.0,HIGH
32,121000.0,69600.0,21400.0,875000,175000.0,30000,4,1,4,RARELY,HIGH,WEALTH_CREATION,32.0,LOW
64,48000.0,28300.0,15600.0,369000,50000.0,4100,14,3,2,MONTHLY,LOW,WEALTH_CREATION,60.0,HIGH
49,34000.0,22800.0,0.0,238000,123000.0,11900,6,1,2,RARELY,HIGH,RETIREMENT,49.0,LOW
65,59000.0,29200.0,27200.0,319000,111000.0,2600,5,2,2,QUARTERLY,MEDIUM,TAX_SAVING,65.0,HIGH
56,49000.0,19500.0,17200.0,460000,86000.0,12300,4,1,3,MONTHLY,LOW,TAX_SAVING,72.0,HIGH
44,93000.0,65300.0,0.0,468000,172000.0,27700,13,1,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,44.0,LOW
63,52000.0,27300.0,13500.0,384000,106000.0,11200,7,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,59.0,HIGH
60,100000.0,82900.0,11800.0,654000,34000.0,5300,17,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,84.0,MEDIUM
40,53000.0,22800.0,22300.0,770000,181000.0,7900,4,2,3,RARELY,MEDIUM,RETIREMENT,69.0,HIGH
65,142000.0,130600.0,0.0,458000,78000.0,15700,2,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,51.0,LOW
45,36000.0,22300.0,8800.0,223000,25000.0,4900,1,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,76.0,MEDIUM
63,67000.0,36400.0,21300.0,198000,27000.0,9300,5,3,1,LUMP_SUM,MEDIUM,TAX_SAVING,59.0,MEDIUM
27,82000.0,44000.0,24400.0,313000,46000.0,13600,8,2,1,MONTHLY,MEDIUM,RETIREMENT,61.0,MEDIUM
21,89000.0,46000.0,37600.0,2486000,176000.0,5400,17,1,4,QUARTERLY,HIGH,WEALTH_CREATION,52.0,HIGH
58,187000.0,78100.0,19200.0,4031000,1167000.0,89700,4,3,1,QUARTERLY,MEDIUM,RETIREMENT,68.0,HIGH
50,45000.0,15000.0,26900.0,184000,116000.0,3100,14,1,3,MONTHLY,LOW,WEALTH_CREATION,62.0,HIGH
28,55000.0,34700.0,15100.0,268000,109000.0,5200,5,1,1,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,38.0,MEDIUM
37,71000.0,33200.0,36100.0,305000,94000.0,1700,7,1,3,QUARTERLY,LOW,RETIREMENT,61.0,HIGH
41,81000.0,53900.0,11300.0,1249000,690000.0,15800,17,2,1,MONTHLY,LOW,WEALTH_CREATION,64.0,HIGH
34,109000.0,60000.0,45500.0,1761000,205000.0,3500,4,1,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,56.0,HIGH
55,176000.0,137100.0,37900.0,1608000,434000.0,1000,16,3,1,MONTHLY,HIGH,TAX_SAVING,57.0,HIGH
43,61000.0,41800.0,2400.0,1914000,1072000.0,16800,7,1,3,MONTHLY,MEDIUM,RETIREMENT,58.0,HIGH
48,45000.0,32500.0,0.0,402000,190000.0,12700,10,3,2,LUMP_SUM,HIGH,RETIREMENT,51.0,HIGH
42,47000.0,20700.0,22100.0,377000,154000.0,4200,8,3,4,LUMP_SUM,MEDIUM,RETIREMENT,92.0,HIGH
42,22000.0,16700.0,1200.0,243000,144000.0,4100,5,2,1,MONTHLY,HIGH,TAX_SAVING,42.0,MEDIUM
27,39000.0,20900.0,0.0,680000,16000.0,19200,2,2,1,LUMP_SUM,MEDIUM,TAX_SAVING,47.0,LOW
54,76000.0,50800.0,10400.0,157000,62000.0,14800,21,4,5,MONTHLY,HIGH,RETIREMENT,90.0,HIGH
51,91000.0,39700.0,11800.0,44000,1000.0,39500,9,4,4,LUMP_SUM,HIGH,WEALTH_CREATION,76.0,MEDIUM
21,65000.0,52600.0,3500.0,1358000,284000.0,8900,14,4,3,QUARTERLY,MEDIUM,WEALTH_CREATION,86.0,HIGH
40,115000.0,76400.0,33100.0,319000,53000.0,5500,5,4,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,82.0,HIGH
37,74000.0,34700.0,22300.0,637000,84000.0,17000,4,2,2,QUARTERLY,MEDIUM,TAX_SAVING,55.0,MEDIUM
48,42000.0,23700.0,8600.0,1843000,52000.0,9700,7,2,1,MONTHLY,HIGH,WEALTH_CREATION,42.0,HIGH
45,34000.0,20200.0,9400.0,341000,88000.0,4400,3,1,3,MONTHLY,LOW,RETIREMENT,49.0,HIGH
59,60000.0,34400.0,13000.0,1180000,228000.0,12600,2,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,97.0,HIGH
59,46000.0,30100.0,13500.0,555000,81000.0,2400,16,5,3,MONTHLY,MEDIUM,TAX_SAVING,94.0,HIGH
64,89000.0,44200.0,39000.0,779000,96000.0,5800,5,4,3,RARELY,MEDIUM,WEALTH_CREATION,74.0,HIGH
56,34000.0,29900.0,0.0,783000,248000.0,10300,7,2,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,71.0,HIGH
31,31000.0,26800.0,0.0,313000,43000.0,7400,19,2,3,RARELY,LOW,WEALTH_CREATION,75.0,HIGH
45,24000.0,14100.0,6300.0,173000,28000.0,3600,2,1,4,RARELY,MEDIUM,TAX_SAVING,49.0,MEDIUM
36,195000.0,110500.0,72900.0,1567000,355000.0,11600,5,2,2,LUMP_SUM,HIGH,WEALTH_CREATION,60.0,MEDIUM
39,69000.0,40700.0,20500.0,1142000,521000.0,7800,16,4,4,MONTHLY,LOW,TAX_SAVING,90.0,HIGH
29,116000.0,76500.0,26200.0,2317000,83000.0,13300,13,4,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,63.0,HIGH
22,37000.0,17000.0,16100.0,305000,59000.0,3900,8,3,4,MONTHLY,LOW,RETIREMENT,88.0,HIGH
51,43000.0,20200.0,18900.0,454000,81000.0,3900,14,2,5,MONTHLY,MEDIUM,EMERGENCY_FUND,87.0,HIGH
56,20000.0,13200.0,5100.0,42000,14000.0,1700,10,1,3,LUMP_SUM,HIGH,EMERGENCY_FUND,33.0,LOW
21,79000.0,50100.0,11100.0,2114000,453000.0,17800,12,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,49.0,HIGH
33,160000.0,106500.0,12300.0,4658000,1670000.0,41200,5,3,3,QUARTERLY,LOW,SHORT_TERM_GOAL,86.0,HIGH
27,60000.0,34900.0,14800.0,509000,174000.0,10300,2,4,3,MONTHLY,HIGH,WEALTH_CREATION,64.0,HIGH
63,28000.0,21600.0,2400.0,882000,262000.0,4000,6,1,4,RARELY,HIGH,RETIREMENT,57.0,HIGH
52,138000.0,69300.0,39600.0,1877000,352000.0,29100,3,1,4,MONTHLY,HIGH,TAX_SAVING,58.0,HIGH
49,22000.0,9000.0,10900.0,202000,44000.0,2100,8,2,2,LUMP_SUM,LOW,RETIREMENT,56.0,HIGH
63,208000.0,147600.0,53800.0,1492000,60000.0,6600,4,1,3,RARELY,LOW,RETIREMENT,62.0,MEDIUM
48,119000.0,62900.0,52000.0,1228000,124000.0,4100,1,2,3,MONTHLY,LOW,WEALTH_CREATION,92.0,HIGH
63,87000.0,53400.0,15100.0,1273000,251000.0,18500,17,2,1,MONTHLY,LOW,SHORT_TERM_GOAL,54.0,HIGH
25,116000.0,77000.0,24500.0,782000,106000.0,14500,17,1,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,59.0,HIGH
48,93000.0,76100.0,16100.0,1620000,617000.0,800,14,1,3,MONTHLY,LOW,RETIREMENT,58.0,HIGH
56,130000.0,101000.0,100.0,4642000,294000.0,28900,2,1,2,RARELY,MEDIUM,EMERGENCY_FUND,47.0,HIGH
37,124000.0,114000.0,0.0,2770000,768000.0,20600,16,5,1,LUMP_SUM,HIGH,EMERGENCY_FUND,58.0,HIGH
47,74000.0,30200.0,19000.0,518000,177000.0,24800,9,2,3,QUARTERLY,HIGH,RETIREMENT,47.0,HIGH
36,313000.0,202800.0,64200.0,1781000,517000.0,46000,2,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,63.0,HIGH
43,35000.0,16500.0,9200.0,380000,143000.0,9300,16,2,2,MONTHLY,MEDIUM,EMERGENCY_FUND,55.0,HIGH
50,141000.0,85900.0,31700.0,512000,82000.0,23400,4,1,3,LUMP_SUM,LOW,EMERGENCY_FUND,64.0,LOW
48,60000.0,30200.0,19500.0,741000,243000.0,10300,9,1,1,MONTHLY,LOW,RETIREMENT,59.0,HIGH
61,59000.0,51500.0,0.0,325000,141000.0,7800,3,3,3,RARELY,HIGH,SHORT_TERM_GOAL,68.0,LOW
48,136000.0,85100.0,0.0,1584000,232000.0,59400,2,4,3,RARELY,MEDIUM,RETIREMENT,60.0,MEDIUM
24,39000.0,14900.0,17900.0,149000,41000.0,6200,7,1,1,LUMP_SUM,MEDIUM,TAX_SAVING,58.0,LOW
57,54000.0,19700.0,22900.0,505000,72000.0,11400,2,5,2,QUARTERLY,MEDIUM,TAX_SAVING,71.0,HIGH
36,89000.0,46300.0,37000.0,1031000,635000.0,5700,5,1,3,MONTHLY,LOW,WEALTH_CREATION,57.0,HIGH
33,79000.0,52400.0,9600.0,1548000,18000.0,17000,8,2,1,MONTHLY,LOW,EMERGENCY_FUND,54.0,HIGH
57,57000.0,25100.0,18700.0,290000,121000.0,13200,11,1,4,RARELY,LOW,TAX_SAVING,71.0,HIGH
61,39000.0,12400.0,12600.0,80000,22000.0,14000,2,3,5,RARELY,MEDIUM,SHORT_TERM_GOAL,79.0,MEDIUM
37,70000.0,32900.0,30600.0,612000,47000.0,6500,13,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,70.0,HIGH
54,21000.0,9900.0,8600.0,409000,115000.0,2500,23,3,2,MONTHLY,HIGH,WEALTH_CREATION,62.0,HIGH
22,26000.0,21900.0,0.0,216000,3000.0,8600,6,1,4,LUMP_SUM,HIGH,EMERGENCY_FUND,53.0,LOW
52,27000.0,16900.0,0.0,488000,277000.0,12500,8,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,57.0,MEDIUM
56,78000.0,61300.0,0.0,705000,342000.0,39800,4,2,4,QUARTERLY,MEDIUM,TAX_SAVING,69.0,MEDIUM
32,91000.0,60800.0,8600.0,1414000,686000.0,21600,1,2,4,MONTHLY,HIGH,TAX_SAVING,75.0,HIGH
27,67000.0,45200.0,200.0,1417000,92000.0,21600,3,3,3,MONTHLY,HIGH,WEALTH_CREATION,64.0,HIGH
65,159000.0,79800.0,73600.0,989000,269000.0,5600,3,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,79.0,HIGH
39,97000.0,50400.0,43500.0,1024000,101000.0,3100,21,1,3,MONTHLY,MEDIUM,RETIREMENT,62.0,HIGH
40,108000.0,49700.0,14200.0,492000,104000.0,44100,5,3,3,MONTHLY,LOW,WEALTH_CREATION,79.0,HIGH
64,56000.0,48300.0,0.0,890000,341000.0,17000,7,2,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,83.0,HIGH
54,100000.0,69100.0,22400.0,1075000,32000.0,8500,6,5,1,MONTHLY,HIGH,RETIREMENT,83.0,HIGH
35,42000.0,18900.0,15500.0,639000,108000.0,7600,4,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,84.0,HIGH
22,40000.0,17500.0,2700.0,348000,38000.0,19800,11,2,1,MONTHLY,HIGH,RETIREMENT,27.0,MEDIUM
32,155000.0,103900.0,16000.0,2492000,830000.0,35100,5,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,70.0,HIGH
62,123000.0,67100.0,15200.0,347000,29000.0,40700,23,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,81.0,HIGH
50,78000.0,64700.0,0.0,612000,134000.0,18500,9,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,54.0,MEDIUM
50,67000.0,41700.0,21400.0,225000,113000.0,3900,22,1,3,MONTHLY,LOW,EMERGENCY_FUND,71.0,HIGH
46,39000.0,29600.0,1300.0,613000,147000.0,8100,10,5,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,74.0,HIGH
44,100000.0,50300.0,25800.0,1467000,468000.0,23900,1,3,2,MONTHLY,MEDIUM,RETIREMENT,74.0,HIGH
51,40000.0,21700.0,8100.0,670000,107000.0,10200,5,1,3,QUARTERLY,MEDIUM,RETIREMENT,50.0,HIGH
32,55000.0,31700.0,0.0,501000,56000.0,27100,2,3,4,RARELY,HIGH,SHORT_TERM_GOAL,69.0,LOW
27,103000.0,80400.0,6800.0,638000,297000.0,15800,3,3,3,MONTHLY,MEDIUM,TAX_SAVING,70.0,MEDIUM
22,91000.0,54900.0,8600.0,654000,176000.0,27500,8,1,5,MONTHLY,MEDIUM,EMERGENCY_FUND,94.0,MEDIUM
59,101000.0,82200.0,0.0,411000,104000.0,40300,4,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,58.0,LOW
33,79000.0,55700.0,8800.0,1555000,107000.0,14500,5,3,2,QUARTERLY,MEDIUM,TAX_SAVING,64.0,HIGH
44,47000.0,16700.0,11500.0,327000,145000.0,18800,8,2,3,MONTHLY,LOW,WEALTH_CREATION,64.0,HIGH
45,27000.0,18100.0,7500.0,147000,29000.0,1400,11,2,3,QUARTERLY,HIGH,TAX_SAVING,59.0,MEDIUM
27,35000.0,22400.0,10600.0,246000,60000.0,2000,20,1,1,LUMP_SUM,LOW,WEALTH_CREATION,37.0,HIGH
49,26000.0,21600.0,300.0,152000,40000.0,4100,9,2,2,MONTHLY,HIGH,WEALTH_CREATION,41.0,MEDIUM
60,36000.0,19100.0,13600.0,735000,62000.0,3300,16,4,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,83.0,HIGH
57,92000.0,68300.0,22200.0,777000,85000.0,1500,11,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,66.0,HIGH
51,84000.0,63400.0,10500.0,1852000,392000.0,10100,24,4,1,QUARTERLY,LOW,RETIREMENT,71.0,HIGH
65,90000.0,77600.0,0.0,3531000,861000.0,36100,3,4,2,MONTHLY,MEDIUM,RETIREMENT,76.0,HIGH
22,23000.0,18800.0,0.0,55000,15000.0,4400,1,3,3,MONTHLY,LOW,WEALTH_CREATION,75.0,MEDIUM
40,44000.0,32900.0,0.0,841000,165000.0,14900,3,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,92.0,HIGH
63,103000.0,88800.0,0.0,3522000,1063000.0,17200,1,1,2,MONTHLY,HIGH,RETIREMENT,53.0,HIGH
65,170000.0,96000.0,48800.0,2573000,1265000.0,25200,5,2,1,MONTHLY,LOW,WEALTH_CREATION,56.0,HIGH
50,51000.0,35500.0,2500.0,142000,18000.0,13000,14,2,4,MONTHLY,HIGH,EMERGENCY_FUND,65.0,LOW
61,77000.0,57100.0,0.0,635000,150000.0,22300,9,3,1,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,MEDIUM
55,161000.0,60300.0,53300.0,552000,129000.0,47400,16,4,2,LUMP_SUM,LOW,EMERGENCY_FUND,79.0,HIGH
64,172000.0,91200.0,49800.0,2039000,1810000.0,31000,14,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,65.0,HIGH
38,67000.0,33300.0,23100.0,931000,300000.0,10600,24,1,3,MONTHLY,LOW,TAX_SAVING,73.0,HIGH
22,126000.0,79800.0,9100.0,1067000,232000.0,37100,19,5,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,100.0,HIGH
21,136000.0,125100.0,0.0,1856000,932000.0,21000,5,1,1,LUMP_SUM,HIGH,EMERGENCY_FUND,22.0,LOW
38,85000.0,52700.0,18700.0,1197000,331000.0,13600,12,3,1,QUARTERLY,HIGH,WEALTH_CREATION,50.0,HIGH
38,27000.0,22500.0,0.0,804000,143000.0,7100,10,1,1,RARELY,HIGH,RETIREMENT,24.0,HIGH
63,89000.0,44200.0,33300.0,937000,34000.0,11500,2,1,3,MONTHLY,HIGH,EMERGENCY_FUND,33.0,LOW
21,64000.0,51900.0,0.0,707000,239000.0,17500,7,4,1,MONTHLY,HIGH,RETIREMENT,81.0,HIGH
64,83000.0,56000.0,12000.0,827000,234000.0,15000,10,2,5,QUARTERLY,LOW,WEALTH_CREATION,78.0,HIGH
43,28000.0,20200.0,5500.0,930000,276000.0,2300,16,1,1,RARELY,HIGH,EMERGENCY_FUND,34.0,HIGH
53,68000.0,48100.0,0.0,477000,94000.0,35200,10,2,3,MONTHLY,HIGH,WEALTH_CREATION,57.0,MEDIUM
51,44000.0,25700.0,8500.0,147000,44000.0,9800,20,3,4,RARELY,LOW,RETIREMENT,97.0,HIGH
58,89000.0,52400.0,33600.0,1090000,581000.0,3000,5,2,2,MONTHLY,MEDIUM,RETIREMENT,54.0,HIGH
50,111000.0,83500.0,20500.0,1362000,15000.0,7000,11,4,2,RARELY,HIGH,RETIREMENT,56.0,HIGH
62,91000.0,35400.0,49500.0,305000,80000.0,6100,8,2,4,MONTHLY,MEDIUM,RETIREMENT,75.0,HIGH
31,57000.0,52400.0,2300.0,1430000,872000.0,2300,4,2,3,MONTHLY,HIGH,WEALTH_CREATION,70.0,HIGH
47,103000.0,74300.0,1100.0,696000,187000.0,27600,11,4,2,MONTHLY,LOW,WEALTH_CREATION,73.0,HIGH
54,62000.0,47900.0,0.0,809000,73000.0,20700,13,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,42.0,LOW
35,73000.0,49600.0,19800.0,1142000,585000.0,3600,12,3,2,LUMP_SUM,LOW,RETIREMENT,90.0,HIGH
29,31000.0,11900.0,11800.0,253000,98000.0,7300,6,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,51.0,MEDIUM
31,43000.0,36500.0,2600.0,557000,108000.0,3900,16,4,3,RARELY,HIGH,SHORT_TERM_GOAL,65.0,MEDIUM
25,42000.0,38600.0,0.0,455000,103000.0,10700,13,5,2,MONTHLY,MEDIUM,RETIREMENT,89.0,HIGH
58,240000.0,197100.0,34200.0,853000,112000.0,8700,7,4,3,MONTHLY,HIGH,RETIREMENT,80.0,HIGH
61,89000.0,76000.0,0.0,1143000,463000.0,22500,15,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
27,37000.0,17500.0,17300.0,480000,129000.0,2200,8,4,2,MONTHLY,HIGH,WEALTH_CREATION,61.0,HIGH
