age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
42,45000,26600,12500,231000,76000,5900,9,5,3,RARELY,MEDIUM,WEALTH_CREATION,93,HIGH
64,65000,59800,0,1603000,772000,5700,8,1,5,RARELY,MEDIUM,WEALTH_CREATION,58,HIGH
56,49000,25300,14100,520000,86000,9600,5,3,2,MONTHLY,LOW,EMERGENCY_FUND,67,HIGH
30,41000,29300,3800,202000,37000,7900,5,4,3,RARELY,HIGH,RETIREMENT,67,MEDIUM
48,67000,35000,22400,725000,146000,9600,22,1,3,MONTHLY,LOW,EMERGENCY_FUND,62,HIGH
64,76000,44100,24100,348000,41000,7800,1,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,56,MEDIUM
49,70000,36800,29500,253000,98000,3700,5,1,3,RARELY,LOW,TAX_SAVING,52,HIGH
40,46000,29700,3000,1501000,286000,13300,25,4,3,LUMP_SUM,LOW,EMERGENCY_FUND,89,HIGH
52,33000,30300,0,978000,119000,7800,2,1,1,QUARTERLY,LOW,SHORT_TERM_GOAL,81,HIGH
27,38000,23100,2500,125000,42000,12400,9,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,50,LOW
47,74000,50700,5300,917000,135000,18000,3,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,75,LOW
42,26000,16700,8100,393000,89000,1200,1,2,5,RARELY,LOW,WEALTH_CREATION,72,HIGH
34,50000,42800,0,1408000,224000,13600,3,2,4,QUARTERLY,LOW,WEALTH_CREATION,81,HIGH
25,63000,50000,0,116000,21000,13800,1,2,2,QUARTERLY,HIGH,WEALTH_CREATION,37,LOW
29,92000,67600,0,692000,154000,24900,14,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,47,MEDIUM
53,91000,65300,0,3511000,764000,29500,15,3,3,MONTHLY,LOW,SHORT_TERM_GOAL,85,HIGH
60,46000,20900,21500,334000,221000,3600,8,2,3,MONTHLY,HIGH,WEALTH_CREATION,54,HIGH
47,187000,125500,34700,1806000,196000,26800,1,3,3,RARELY,HIGH,SHORT_TERM_GOAL,61,LOW
50,60000,54700,0,609000,47000,14400,2,2,5,QUARTERLY,LOW,RETIREMENT,85,HIGH
21,30000,14600,12000,67000,40000,3400,4,1,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,64,MEDIUM
60,140000,85100,5700,1110000,30000,49200,3,1,1,MONTHLY,LOW,WEALTH_CREATION,40,LOW
54,60000,38000,16000,273000,157000,6000,7,2,3,MONTHLY,HIGH,WEALTH_CREATION,54,HIGH
56,163000,114900,15000,3958000,1628000,33100,1,1,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,61,HIGH
39,29000,15600,11100,141000,14000,2300,3,2,1,LUMP_SUM,MEDIUM,EMERGENCY_FUND,50,LOW
36,39000,22600,4400,397000,112000,12000,11,2,2,LUMP_SUM,MEDIUM,EMERGENCY_FUND,59,MEDIUM
24,52000,44100,0,74000,25000,7900,14,3,2,LUMP_SUM,HIGH,WEALTH_CREATION,55,MEDIUM
31,21000,9600,6300,33000,7000,5100,1,1,1,QUARTERLY,HIGH,WEALTH_CREATION,38,LOW
32,112000,67300,10900,1444000,74000,33800,3,1,1,MONTHLY,MEDIUM,RETIREMENT,55,MEDIUM
24,257000,210600,35000,702000,80000,11400,12,4,5,MONTHLY,MEDIUM,TAX_SAVING,100,HIGH
30,59000,43800,3600,2752000,918000,11600,10,3,4,MONTHLY,LOW,EMERGENCY_FUND,97,HIGH
60,43000,14000,19900,355000,17000,9100,13,4,2,MONTHLY,MEDIUM,RETIREMENT,76,HIGH
49,88000,70200,0,1882000,262000,32700,5,4,3,MONTHLY,LOW,TAX_SAVING,78,HIGH
33,97000,61400,26100,724000,291000,9500,1,3,2,LUMP_SUM,LOW,WEALTH_CREATION,78,HIGH
21,36000,20200,0,518000,189000,19800,7,1,3,QUARTERLY,MEDIUM,TAX_SAVING,48,MEDIUM
31,68000,40100,11400,612000,55000,16500,9,2,1,MONTHLY,HIGH,WEALTH_CREATION,52,LOW
28,93000,47000,0,369000,31000,47700,22,1,2,LUMP_SUM,HIGH,TAX_SAVING,48,LOW
47,56000,30200,17400,1350000,152000,8400,1,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,39,HIGH
46,69000,62700,3300,114000,2000,3000,1,1,3,RARELY,LOW,TAX_SAVING,67,MEDIUM
26,168000,66400,97500,528000,219000,4100,10,3,3,MONTHLY,HIGH,WEALTH_CREATION,52,HIGH
41,109000,52200,22200,588000,331000,34600,2,1,3,RARELY,MEDIUM,WEALTH_CREATION,49,MEDIUM
31,50000,21400,27500,373000,103000,1100,2,2,1,QUARTERLY,MEDIUM,RETIREMENT,36,HIGH
25,26000,14300,10300,319000,5000,1400,3,4,2,MONTHLY,MEDIUM,EMERGENCY_FUND,61,HIGH
65,70000,50900,1500,415000,107000,17600,23,1,1,MONTHLY,LOW,WEALTH_CREATION,58,HIGH
59,43000,39500,0,112000,17000,10900,13,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,68,HIGH
49,58000,34700,19200,1365000,346000,4100,1,1,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,75,HIGH
48,47000,43200,2100,1316000,633000,1700,7,1,2,LUMP_SUM,LOW,RETIREMENT,40,HIGH
39,80000,73600,0,818000,45000,14600,10,5,5,MONTHLY,LOW,RETIREMENT,100,HIGH
59,20000,10300,7400,495000,202000,2300,17,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,71,HIGH
40,101000,61000,30400,1176000,707000,9600,14,2,1,MONTHLY,MEDIUM,TAX_SAVING,69,HIGH
61,157000,66000,77000,1670000,1074000,14000,4,3,4,MONTHLY,HIGH,RETIREMENT,80,HIGH
62,109000,87300,1200,1928000,873000,20500,18,2,3,RARELY,MEDIUM,TAX_SAVING,55,HIGH
54,99000,41700,15900,973000,160000,41400,1,1,3,RARELY,LOW,WEALTH_CREATION,65,MEDIUM
61,54000,43600,0,761000,224000,11300,14,2,4,MONTHLY,HIGH,RETIREMENT,60,HIGH
52,65000,41300,1000,905000,629000,22700,2,2,4,QUARTERLY,MEDIUM,RETIREMENT,53,HIGH
37,148000,107100,18400,2105000,520000,22500,13,4,3,LUMP_SUM,LOW,EMERGENCY_FUND,73,HIGH
29,109000,71200,33300,1323000,363000,4500,6,4,5,MONTHLY,LOW,RETIREMENT,100,HIGH
56,78000,43700,32500,404000,65000,1800,2,2,1,LUMP_SUM,LOW,EMERGENCY_FUND,59,LOW
50,37000,20600,12400,580000,77000,4000,11,1,3,MONTHLY,HIGH,WEALTH_CREATION,55,HIGH
54,83000,59300,16700,1638000,322000,7000,24,1,4,RARELY,LOW,WEALTH_CREATION,55,HIGH
22,34000,8600,20000,268000,61000,5400,13,3,1,QUARTERLY,LOW,TAX_SAVING,57,HIGH
36,148000,80800,300,1427000,446000,66900,9,1,4,MONTHLY,HIGH,EMERGENCY_FUND,59,LOW
24,35000,19000,8700,367000,30000,7300,22,3,3,MONTHLY,LOW,WEALTH_CREATION,85,HIGH
54,62000,44400,1100,438000,57000,16500,18,1,2,LUMP_SUM,LOW,RETIREMENT,45,HIGH
32,20000,12200,2500,64000,45000,5300,8,3,4,MONTHLY,MEDIUM,TAX_SAVING,76,MEDIUM
23,55000,30000,6000,1479000,231000,19000,12,5,1,RARELY,MEDIUM,TAX_SAVING,56,HIGH
33,42000,27900,12300,218000,56000,1800,9,1,1,QUARTERLY,LOW,WEALTH_CREATION,43,MEDIUM
30,86000,40200,20900,2181000,828000,24900,5,2,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,66,HIGH
24,59000,38300,14200,778000,464000,6500,8,4,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,73,HIGH
30,51000,35300,14000,527000,247000,1700,1,2,2,RARELY,MEDIUM,WEALTH_CREATION,48,HIGH
50,101000,59300,11400,1477000,154000,30300,3,2,2,QUARTERLY,LOW,WEALTH_CREATION,59,HIGH
54,99000,34100,27700,901000,121000,37200,20,3,5,RARELY,HIGH,WEALTH_CREATION,85,HIGH
49,26000,15700,5400,303000,84000,4900,14,1,2,RARELY,HIGH,WEALTH_CREATION,22,MEDIUM
32,60000,36200,16700,148000,32000,7100,7,4,3,RARELY,HIGH,WEALTH_CREATION,69,MEDIUM
29,230000,156300,28500,3205000,468000,45200,6,4,1,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
50,103000,79400,3100,1013000,391000,20500,5,2,3,MONTHLY,LOW,TAX_SAVING,80,HIGH
52,97000,38100,34200,503000,19000,24700,11,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,54,HIGH
59,61000,37500,0,1052000,42000,28000,3,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,68,MEDIUM
39,71000,47300,0,954000,285000,24700,1,1,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,56,LOW
50,70000,37900,14000,181000,6000,18100,2,3,1,MONTHLY,LOW,WEALTH_CREATION,66,MEDIUM
55,73000,42400,13200,945000,488000,17400,2,1,1,RARELY,MEDIUM,RETIREMENT,42,MEDIUM
24,49000,33300,3500,1544000,480000,12200,6,1,3,MONTHLY,MEDIUM,TAX_SAVING,46,HIGH
61,36000,23100,0,856000,412000,14200,9,1,3,MONTHLY,LOW,WEALTH_CREATION,66,HIGH
52,82000,61100,1600,397000,124000,19300,6,3,4,RARELY,LOW,WEALTH_CREATION,74,HIGH
21,62000,37000,20900,218000,48000,4100,3,3,5,RARELY,HIGH,WEALTH_CREATION,62,HIGH
53,41000,28400,9900,289000,99000,2700,3,2,2,RARELY,MEDIUM,EMERGENCY_FUND,50,LOW
42,28000,14600,8500,19000,8000,4900,7,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,74,LOW
25,35000,26800,7000,431000,94000,1200,8,2,3,MONTHLY,HIGH,WEALTH_CREATION,68,HIGH
48,73000,28600,42300,1177000,363000,2100,20,2,3,QUARTERLY,MEDIUM,WEALTH_CREATION,76,HIGH
53,91000,57300,28200,819000,69000,5500,3,1,1,MONTHLY,HIGH,WEALTH_CREATION,36,LOW
51,26000,21500,4100,612000,94000,400,4,1,1,MONTHLY,LOW,EMERGENCY_FUND,54,HIGH
57,92000,54200,28400,556000,134000,9400,2,2,3,RARELY,HIGH,EMERGENCY_FUND,51,LOW
44,117000,59500,0,1648000,590000,64300,6,3,3,MONTHLY,MEDIUM,TAX_SAVING,68,HIGH
52,115000,105800,0,1466000,706000,11500,2,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,55,HIGH
32,71000,19000,25200,234000,140000,26800,3,1,4,MONTHLY,LOW,EMERGENCY_FUND,68,MEDIUM
56,46000,40300,0,296000,47000,10900,3,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,46,MEDIUM
53,126000,82100,33300,1927000,469000,10600,8,1,3,LUMP_SUM,LOW,RETIREMENT,86,HIGH
34,60000,38500,16200,436000,225000,5300,6,1,4,LUMP_SUM,LOW,SHORT_TERM_GOAL,71,MEDIUM
41,127000,68100,50000,950000,302000,8900,1,3,3,MONTHLY,LOW,WEALTH_CREATION,96,HIGH
31,55000,27100,0,435000,6000,29100,15,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,75,MEDIUM
59,44000,30100,8300,1368000,228000,5600,7,2,2,MONTHLY,HIGH,WEALTH_CREATION,69,HIGH
49,75000,17100,50800,336000,44000,7100,12,1,3,QUARTERLY,MEDIUM,RETIREMENT,58,HIGH
41,124000,79100,37300,859000,192000,7600,5,1,3,MONTHLY,MEDIUM,RETIREMENT,52,HIGH
48,60000,31300,5200,560000,66000,23500,3,1,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,48,LOW
23,20000,10500,6900,188000,50000,2600,20,4,1,LUMP_SUM,LOW,SHORT_TERM_GOAL,74,HIGH
62,88000,30900,31600,1652000,1048000,25500,2,2,4,MONTHLY,HIGH,SHORT_TERM_GOAL,57,HIGH
50,48000,36400,3800,1950000,972000,7800,11,3,4,MONTHLY,HIGH,TAX_SAVING,79,HIGH
21,91000,66400,0,2906000,50000,31500,18,3,5,LUMP_SUM,HIGH,RETIREMENT,65,HIGH
57,206000,134900,50600,609000,107000,20500,5,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,51,HIGH
32,121000,69600,21400,875000,175000,30000,4,1,4,RARELY,HIGH,WEALTH_CREATION,32,LOW
64,48000,28300,15600,369000,50000,4100,14,3,2,MONTHLY,LOW,WEALTH_CREATION,60,HIGH
49,34000,22800,0,238000,123000,11900,6,1,2,RARELY,HIGH,RETIREMENT,49,LOW
65,59000,29200,27200,319000,111000,2600,5,2,2,QUARTERLY,MEDIUM,TAX_SAVING,65,HIGH
56,49000,19500,17200,460000,86000,12300,4,1,3,MONTHLY,LOW,TAX_SAVING,72,HIGH
44,93000,65300,0,468000,172000,27700,13,1,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,44,LOW
63,52000,27300,13500,384000,106000,11200,7,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,59,HIGH
60,100000,82900,11800,654000,34000,5300,17,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,84,MEDIUM
40,53000,22800,22300,770000,181000,7900,4,2,3,RARELY,MEDIUM,RETIREMENT,69,HIGH
65,142000,130600,0,458000,78000,15700,2,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,51,LOW
45,36000,22300,8800,223000,25000,4900,1,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,76,MEDIUM
63,67000,36400,21300,198000,27000,9300,5,3,1,LUMP_SUM,MEDIUM,TAX_SAVING,59,MEDIUM
27,82000,44000,24400,313000,46000,13600,8,2,1,MONTHLY,MEDIUM,RETIREMENT,61,MEDIUM
21,89000,46000,37600,2486000,176000,5400,17,1,4,QUARTERLY,HIGH,WEALTH_CREATION,52,HIGH
58,187000,78100,19200,4031000,1167000,89700,4,3,1,QUARTERLY,MEDIUM,RETIREMENT,68,HIGH
50,45000,15000,26900,184000,116000,3100,14,1,3,MONTHLY,LOW,WEALTH_CREATION,62,HIGH
28,55000,34700,15100,268000,109000,5200,5,1,1,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,38,MEDIUM
37,71000,33200,36100,305000,94000,1700,7,1,3,QUARTERLY,LOW,RETIREMENT,61,HIGH
41,81000,53900,11300,1249000,690000,15800,17,2,1,MONTHLY,LOW,WEALTH_CREATION,64,HIGH
34,109000,60000,45500,1761000,205000,3500,4,1,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,56,HIGH
55,176000,137100,37900,1608000,434000,1000,16,3,1,MONTHLY,HIGH,TAX_SAVING,57,HIGH
43,61000,41800,2400,1914000,1072000,16800,7,1,3,MONTHLY,MEDIUM,RETIREMENT,58,HIGH
48,45000,32500,0,402000,190000,12700,10,3,2,LUMP_SUM,HIGH,RETIREMENT,51,HIGH
42,47000,20700,22100,377000,154000,4200,8,3,4,LUMP_SUM,MEDIUM,RETIREMENT,92,HIGH
42,22000,16700,1200,243000,144000,4100,5,2,1,MONTHLY,HIGH,TAX_SAVING,42,MEDIUM
27,39000,20900,0,680000,16000,19200,2,2,1,LUMP_SUM,MEDIUM,TAX_SAVING,47,LOW
54,76000,50800,10400,157000,62000,14800,21,4,5,MONTHLY,HIGH,RETIREMENT,90,HIGH
51,91000,39700,11800,44000,1000,39500,9,4,4,LUMP_SUM,HIGH,WEALTH_CREATION,76,MEDIUM
21,65000,52600,3500,1358000,284000,8900,14,4,3,QUARTERLY,MEDIUM,WEALTH_CREATION,86,HIGH
40,115000,76400,33100,319000,53000,5500,5,4,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,82,HIGH
37,74000,34700,22300,637000,84000,17000,4,2,2,QUARTERLY,MEDIUM,TAX_SAVING,55,MEDIUM
48,42000,23700,8600,1843000,52000,9700,7,2,1,MONTHLY,HIGH,WEALTH_CREATION,42,HIGH
45,34000,20200,9400,341000,88000,4400,3,1,3,MONTHLY,LOW,RETIREMENT,49,HIGH
59,60000,34400,13000,1180000,228000,12600,2,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,97,HIGH
59,46000,30100,13500,555000,81000,2400,16,5,3,MONTHLY,MEDIUM,TAX_SAVING,94,HIGH
64,89000,44200,39000,779000,96000,5800,5,4,3,RARELY,MEDIUM,WEALTH_CREATION,74,HIGH
56,34000,29900,0,783000,248000,10300,7,2,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,71,HIGH
31,31000,26800,0,313000,43000,7400,19,2,3,RARELY,LOW,WEALTH_CREATION,75,HIGH
45,24000,14100,6300,173000,28000,3600,2,1,4,RARELY,MEDIUM,TAX_SAVING,49,MEDIUM
36,195000,110500,72900,1567000,355000,11600,5,2,2,LUMP_SUM,HIGH,WEALTH_CREATION,60,MEDIUM
39,69000,40700,20500,1142000,521000,7800,16,4,4,MONTHLY,LOW,TAX_SAVING,90,HIGH
29,116000,76500,26200,2317000,83000,13300,13,4,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,63,HIGH
22,37000,17000,16100,305000,59000,3900,8,3,4,MONTHLY,LOW,RETIREMENT,88,HIGH
51,43000,20200,18900,454000,81000,3900,14,2,5,MONTHLY,MEDIUM,EMERGENCY_FUND,87,HIGH
56,20000,13200,5100,42000,14000,1700,10,1,3,LUMP_SUM,HIGH,EMERGENCY_FUND,33,LOW
21,79000,50100,11100,2114000,453000,17800,12,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,49,HIGH
33,160000,106500,12300,4658000,1670000,41200,5,3,3,QUARTERLY,LOW,SHORT_TERM_GOAL,86,HIGH
27,60000,34900,14800,509000,174000,10300,2,4,3,MONTHLY,HIGH,WEALTH_CREATION,64,HIGH
63,28000,21600,2400,882000,262000,4000,6,1,4,RARELY,HIGH,RETIREMENT,57,HIGH
52,138000,69300,39600,1877000,352000,29100,3,1,4,MONTHLY,HIGH,TAX_SAVING,58,HIGH
49,22000,9000,10900,202000,44000,2100,8,2,2,LUMP_SUM,LOW,RETIREMENT,56,HIGH
63,208000,147600,53800,1492000,60000,6600,4,1,3,RARELY,LOW,RETIREMENT,62,MEDIUM
48,119000,62900,52000,1228000,124000,4100,1,2,3,MONTHLY,LOW,WEALTH_CREATION,92,HIGH
63,87000,53400,15100,1273000,251000,18500,17,2,1,MONTHLY,LOW,SHORT_TERM_GOAL,54,HIGH
25,116000,77000,24500,782000,106000,14500,17,1,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,59,HIGH
48,93000,76100,16100,1620000,617000,800,14,1,3,MONTHLY,LOW,RETIREMENT,58,HIGH
56,130000,101000,100,4642000,294000,28900,2,1,2,RARELY,MEDIUM,EMERGENCY_FUND,47,HIGH
37,124000,114000,0,2770000,768000,20600,16,5,1,LUMP_SUM,HIGH,EMERGENCY_FUND,58,HIGH
47,74000,30200,19000,518000,177000,24800,9,2,3,QUARTERLY,HIGH,RETIREMENT,47,HIGH
36,313000,202800,64200,1781000,517000,46000,2,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,63,HIGH
43,35000,16500,9200,380000,143000,9300,16,2,2,MONTHLY,MEDIUM,EMERGENCY_FUND,55,HIGH
50,141000,85900,31700,512000,82000,23400,4,1,3,LUMP_SUM,LOW,EMERGENCY_FUND,64,LOW
48,60000,30200,19500,741000,243000,10300,9,1,1,MONTHLY,LOW,RETIREMENT,59,HIGH
61,59000,51500,0,325000,141000,7800,3,3,3,RARELY,HIGH,SHORT_TERM_GOAL,68,LOW
48,136000,85100,0,1584000,232000,59400,2,4,3,RARELY,MEDIUM,RETIREMENT,60,MEDIUM
24,39000,14900,17900,149000,41000,6200,7,1,1,LUMP_SUM,MEDIUM,TAX_SAVING,58,LOW
57,54000,19700,22900,505000,72000,11400,2,5,2,QUARTERLY,MEDIUM,TAX_SAVING,71,HIGH
36,89000,46300,37000,1031000,635000,5700,5,1,3,MONTHLY,LOW,WEALTH_CREATION,57,HIGH
33,79000,52400,9600,1548000,18000,17000,8,2,1,MONTHLY,LOW,EMERGENCY_FUND,54,HIGH
57,57000,25100,18700,290000,121000,13200,11,1,4,RARELY,LOW,TAX_SAVING,71,HIGH
61,39000,12400,12600,80000,22000,14000,2,3,5,RARELY,MEDIUM,SHORT_TERM_GOAL,79,MEDIUM
37,70000,32900,30600,612000,47000,6500,13,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,70,HIGH
54,21000,9900,8600,409000,115000,2500,23,3,2,MONTHLY,HIGH,WEALTH_CREATION,62,HIGH
22,26000,21900,0,216000,3000,8600,6,1,4,LUMP_SUM,HIGH,EMERGENCY_FUND,53,LOW
52,27000,16900,0,488000,277000,12500,8,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,57,MEDIUM
56,78000,61300,0,705000,342000,39800,4,2,4,QUARTERLY,MEDIUM,TAX_SAVING,69,MEDIUM
32,91000,60800,8600,1414000,686000,21600,1,2,4,MONTHLY,HIGH,TAX_SAVING,75,HIGH
27,67000,45200,200,1417000,92000,21600,3,3,3,MONTHLY,HIGH,WEALTH_CREATION,64,HIGH
65,159000,79800,73600,989000,269000,5600,3,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,79,HIGH
39,97000,50400,43500,1024000,101000,3100,21,1,3,MONTHLY,MEDIUM,RETIREMENT,62,HIGH
40,108000,49700,14200,492000,104000,44100,5,3,3,MONTHLY,LOW,WEALTH_CREATION,79,HIGH
64,56000,48300,0,890000,341000,17000,7,2,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,83,HIGH
54,100000,69100,22400,1075000,32000,8500,6,5,1,MONTHLY,HIGH,RETIREMENT,83,HIGH
35,42000,18900,15500,639000,108000,7600,4,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,84,HIGH
22,40000,17500,2700,348000,38000,19800,11,2,1,MONTHLY,HIGH,RETIREMENT,27,MEDIUM
32,155000,103900,16000,2492000,830000,35100,5,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,70,HIGH
62,123000,67100,15200,347000,29000,40700,23,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,81,HIGH
50,78000,64700,0,612000,134000,18500,9,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,54,MEDIUM
50,67000,41700,21400,225000,113000,3900,22,1,3,MONTHLY,LOW,EMERGENCY_FUND,71,HIGH
46,39000,29600,1300,613000,147000,8100,10,5,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,74,HIGH
44,100000,50300,25800,1467000,468000,23900,1,3,2,MONTHLY,MEDIUM,RETIREMENT,74,HIGH
51,40000,21700,8100,670000,107000,10200,5,1,3,QUARTERLY,MEDIUM,RETIREMENT,50,HIGH
32,55000,31700,0,501000,56000,27100,2,3,4,RARELY,HIGH,SHORT_TERM_GOAL,69,LOW
27,103000,80400,6800,638000,297000,15800,3,3,3,MONTHLY,MEDIUM,TAX_SAVING,70,MEDIUM
22,91000,54900,8600,654000,176000,27500,8,1,5,MONTHLY,MEDIUM,EMERGENCY_FUND,94,MEDIUM
59,101000,82200,0,411000,104000,40300,4,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,58,LOW
33,79000,55700,8800,1555000,107000,14500,5,3,2,QUARTERLY,MEDIUM,TAX_SAVING,64,HIGH
44,47000,16700,11500,327000,145000,18800,8,2,3,MONTHLY,LOW,WEALTH_CREATION,64,HIGH
45,27000,18100,7500,147000,29000,1400,11,2,3,QUARTERLY,HIGH,TAX_SAVING,59,MEDIUM
27,35000,22400,10600,246000,60000,2000,20,1,1,LUMP_SUM,LOW,WEALTH_CREATION,37,HIGH
49,26000,21600,300,152000,40000,4100,9,2,2,MONTHLY,HIGH,WEALTH_CREATION,41,MEDIUM
60,36000,19100,13600,735000,62000,3300,16,4,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,83,HIGH
57,92000,68300,22200,777000,85000,1500,11,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,66,HIGH
51,84000,63400,10500,1852000,392000,10100,24,4,1,QUARTERLY,LOW,RETIREMENT,71,HIGH
65,90000,77600,0,3531000,861000,36100,3,4,2,MONTHLY,MEDIUM,RETIREMENT,76,HIGH
22,23000,18800,0,55000,15000,4400,1,3,3,MONTHLY,LOW,WEALTH_CREATION,75,MEDIUM
40,44000,32900,0,841000,165000,14900,3,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,92,HIGH
63,103000,88800,0,3522000,1063000,17200,1,1,2,MONTHLY,HIGH,RETIREMENT,53,HIGH
65,170000,96000,48800,2573000,1265000,25200,5,2,1,MONTHLY,LOW,WEALTH_CREATION,56,HIGH
50,51000,35500,2500,142000,18000,13000,14,2,4,MONTHLY,HIGH,EMERGENCY_FUND,65,LOW
61,77000,57100,0,635000,150000,22300,9,3,1,MONTHLY,MEDIUM,WEALTH_CREATION,57,MEDIUM
55,161000,60300,53300,552000,129000,47400,16,4,2,LUMP_SUM,LOW,EMERGENCY_FUND,79,HIGH
64,172000,91200,49800,2039000,1810000,31000,14,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,65,HIGH
38,67000,33300,23100,931000,300000,10600,24,1,3,MONTHLY,LOW,TAX_SAVING,73,HIGH
22,126000,79800,9100,1067000,232000,37100,19,5,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,100,HIGH
21,136000,125100,0,1856000,932000,21000,5,1,1,LUMP_SUM,HIGH,EMERGENCY_FUND,22,LOW
38,85000,52700,18700,1197000,331000,13600,12,3,1,QUARTERLY,HIGH,WEALTH_CREATION,50,HIGH
38,27000,22500,0,804000,143000,7100,10,1,1,RARELY,HIGH,RETIREMENT,24,HIGH
63,89000,44200,33300,937000,34000,11500,2,1,3,MONTHLY,HIGH,EMERGENCY_FUND,33,LOW
21,64000,51900,0,707000,239000,17500,7,4,1,MONTHLY,HIGH,RETIREMENT,81,HIGH
64,83000,56000,12000,827000,234000,15000,10,2,5,QUARTERLY,LOW,WEALTH_CREATION,78,HIGH
43,28000,20200,5500,930000,276000,2300,16,1,1,RARELY,HIGH,EMERGENCY_FUND,34,HIGH
53,68000,48100,0,477000,94000,35200,10,2,3,MONTHLY,HIGH,WEALTH_CREATION,57,MEDIUM
51,44000,25700,8500,147000,44000,9800,20,3,4,RARELY,LOW,RETIREMENT,97,HIGH
58,89000,52400,33600,1090000,581000,3000,5,2,2,MONTHLY,MEDIUM,RETIREMENT,54,HIGH
50,111000,83500,20500,1362000,15000,7000,11,4,2,RARELY,HIGH,RETIREMENT,56,HIGH
62,91000,35400,49500,305000,80000,6100,8,2,4,MONTHLY,MEDIUM,RETIREMENT,75,HIGH
31,57000,52400,2300,1430000,872000,2300,4,2,3,MONTHLY,HIGH,WEALTH_CREATION,70,HIGH
47,103000,74300,1100,696000,187000,27600,11,4,2,MONTHLY,LOW,WEALTH_CREATION,73,HIGH
54,62000,47900,0,809000,73000,20700,13,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,42,LOW
35,73000,49600,19800,1142000,585000,3600,12,3,2,LUMP_SUM,LOW,RETIREMENT,90,HIGH
29,31000,11900,11800,253000,98000,7300,6,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,51,MEDIUM
31,43000,36500,2600,557000,108000,3900,16,4,3,RARELY,HIGH,SHORT_TERM_GOAL,65,MEDIUM
25,42000,38600,0,455000,103000,10700,13,5,2,MONTHLY,MEDIUM,RETIREMENT,89,HIGH
58,240000,197100,34200,853000,112000,8700,7,4,3,MONTHLY,HIGH,RETIREMENT,80,HIGH
61,89000,76000,0,1143000,463000,22500,15,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,57,HIGH
27,37000,17500,17300,480000,129000,2200,8,4,2,MONTHLY,HIGH,WEALTH_CREATION,61,HIGH
